"Ticker","CurrentPrice","ATH","ATHDate","PercentageDiff","IsRecent","DaysSinceATH"
"ISDR","13.55","32.27","24/11/2021 00:00:00","58.01","True","838"
"ITCI","67.25","75.65","16/02/2024 00:00:00","11.10","True","24"
"ITOS","12.40","47.86","28/12/2021 00:00:00","74.08","True","804"
"ITRG","0.83","4.50","03/08/2020 00:00:00","81.57","True","1316"
"IRS","7.67","43.99","06/08/1997 00:00:00","82.58","True","9714"
"ITP","0.28","147.90","12/01/2010 00:00:00","99.81","True","5172"
"ITGR","114.86","116.19","07/03/2024 00:00:00","1.14","True","4"
"ISSC","8.23","28.54","26/04/2007 00:00:00","71.16","True","6164"
"ISRG","382.44","400.59","04/03/2024 00:00:00","4.53","True","7"
"ITRM","1.64","192.75","25/05/2018 00:00:00","99.15","True","2117"
"ITI","4.92","28.75","03/03/2000 00:00:00","82.89","True","8774"
"IVA","3.87","19.00","20/01/2021 00:00:00","79.63","True","1146"
"IT","464.71","471.48","01/03/2024 00:00:00","1.43","True","10"
"IVCA","11.15","11.31","25/09/2023 00:00:00","1.41","True","168"
"ITRN","28.43","37.86","26/02/2019 00:00:00","24.91","True","1840"
"IVCBW","0.15","0.15","11/03/2024 00:00:00","0.00","True","0"
"IVCB","11.19","11.19","11/03/2024 00:00:00","0.00","True","0"
"IVCPW","0.05","0.05","08/03/2024 00:00:00","0.00","True","3"
"IVCPU","10.82","11.00","21/06/2023 00:00:00","1.64","True","264"
"IVCP","10.85","10.99","22/02/2024 00:00:00","1.27","True","18"
"IVDAW","0.14","0.14","07/03/2024 00:00:00","0.00","True","4"
"IVP","0.06","2.74","06/09/2023 00:00:00","97.81","True","187"
"ITIC","157.25","245.00","24/11/2021 00:00:00","35.82","True","838"
"ITRI","94.29","120.31","03/03/2021 00:00:00","21.63","True","1104"
"ITUB","6.87","10.84","04/11/2010 00:00:00","36.69","True","4876"
"IVVD","3.76","56.08","16/09/2021 00:00:00","93.30","True","907"
"IVDA","0.76","18.80","29/11/2021 00:00:00","95.96","True","833"
"ITT","126.05","128.01","04/03/2024 00:00:00","1.53","True","7"
"IVT","24.97","63.20","22/07/2014 00:00:00","60.49","True","3520"
"IXAQ","11.12","11.12","30/01/2024 00:00:00","0.00","True","41"
"IVAC","3.82","30.60","05/04/2006 00:00:00","87.52","True","6550"
"IVR_B","9.14","240.10","07/03/2011 00:00:00","96.19","True","4753"
"IVR_C","9.14","240.10","07/03/2011 00:00:00","96.19","True","4753"
"IXAQW","0.02","0.02","07/03/2024 00:00:00","0.00","True","4"
"IZM","9.22","13.15","22/11/2023 00:00:00","29.89","True","110"
"IVR","9.18","240.10","07/03/2011 00:00:00","96.18","True","4753"
"ITW","261.17","265.81","30/01/2024 00:00:00","1.75","True","41"
"IXHL","4.19","35.50","15/03/2022 00:00:00","88.20","True","727"
"JAMF","17.79","48.66","09/11/2021 00:00:00","63.44","True","853"
"IZEA","1.91","2,720.00","13/02/2012 00:00:00","99.93","True","4410"
"JAGX","0.08","1,656,112.50","15/05/2015 00:00:00","100.00","True","3223"
"JANX","41.08","49.75","27/02/2024 00:00:00","17.43","True","13"
"IX","106.00","160.03","04/04/2006 00:00:00","33.76","True","6551"
"JBGS","17.33","43.17","12/04/2019 00:00:00","59.86","True","1795"
"JBI","14.54","15.76","03/09/2021 00:00:00","7.77","True","920"
"IVZ","15.66","50.60","03/11/2000 00:00:00","69.05","True","8529"
"JAZZ","117.50","193.02","28/07/2015 00:00:00","39.13","True","3149"
"JAKK","22.90","310.40","17/07/2007 00:00:00","92.62","True","6082"
"J","146.76","148.73","07/03/2024 00:00:00","1.32","True","4"
"JACK","72.24","122.64","10/05/2021 00:00:00","41.10","True","1036"
"JCSE","0.74","57.00","22/04/2022 00:00:00","98.70","True","689"
"JAN","2.75","385.00","01/04/1993 00:00:00","99.29","True","11302"
"JBLU","7.15","31.23","09/10/2003 00:00:00","77.10","True","7459"
"JBHT","201.59","218.78","15/02/2024 00:00:00","7.86","True","25"
"JBK","25.57","33.84","28/10/2021 00:00:00","24.44","True","865"
"JCE","14.00","20.20","19/04/2007 00:00:00","30.69","True","6171"
"JEWL","0.53","4.75","12/12/2022 00:00:00","88.84","True","455"
"JD","25.88","106.88","17/02/2021 00:00:00","75.79","True","1118"
"JELD","18.12","41.81","08/01/2018 00:00:00","56.65","True","2254"
"JBT","104.11","173.61","19/11/2021 00:00:00","40.03","True","843"
"JFBRW","0.10","0.10","11/03/2024 00:00:00","0.00","True","0"
"JFBR","1.00","18.76","26/08/2022 00:00:00","94.67","True","563"
"JBSS","103.47","125.82","22/06/2023 00:00:00","17.76","True","263"
"JFIN","6.39","21.70","16/05/2019 00:00:00","70.55","True","1761"
"JBL","147.61","154.53","07/03/2024 00:00:00","4.48","True","4"
"JFU","3.50","267.00","05/09/2019 00:00:00","98.69","True","1649"
"JG","3.03","227.40","29/08/2018 00:00:00","98.67","True","2021"
"JGH","12.65","18.39","24/11/2014 00:00:00","31.21","True","3395"
"JHG","31.75","48.43","09/11/2021 00:00:00","34.44","True","853"
"JCTCF","5.36","13.34","16/09/2021 00:00:00","59.80","True","907"
"JCI","61.06","130.76","30/01/2001 00:00:00","53.30","True","8441"
"JILL","24.66","59.61","06/04/2017 00:00:00","58.63","True","2531"
"JFR","8.61","15.96","25/03/2004 00:00:00","46.08","True","7291"
"JEF","42.88","49.10","16/05/2008 00:00:00","12.66","True","5778"
"JL","1.96","19.69","23/02/2024 00:00:00","90.05","True","17"
"JHX","41.25","41.55","07/03/2024 00:00:00","0.72","True","4"
"JEQ","6.12","17.88","31/01/1994 00:00:00","65.76","True","10997"
"JMIA","7.17","65.51","10/02/2021 00:00:00","89.06","True","1125"
"JKS","29.11","87.55","20/10/2020 00:00:00","66.75","True","1238"
"JMSB","17.95","29.65","01/11/2022 00:00:00","39.46","True","496"
"JHS","10.72","18.12","09/08/1993 00:00:00","40.86","True","11172"
"JNVR","1.27","3.82","25/07/2023 00:00:00","66.75","True","230"
"JHI","12.85","25.38","19/08/1992 00:00:00","49.36","True","11527"
"JLS","17.80","30.15","01/04/2013 00:00:00","40.96","True","3997"
"JKHY","173.64","211.07","05/08/2022 00:00:00","17.73","True","584"
"JOAN","0.21","16.92","04/06/2021 00:00:00","98.74","True","1011"
"JOBY","5.46","15.70","16/02/2021 00:00:00","65.19","True","1119"
"JJSF","145.42","195.66","04/10/2019 00:00:00","25.68","True","1620"
"JLL","186.18","274.36","04/01/2022 00:00:00","32.14","True","797"
"JPI","18.96","26.46","14/02/2020 00:00:00","28.33","True","1487"
"JNPR","37.30","243.00","16/10/2000 00:00:00","84.65","True","8547"
"JMM","6.02","13.50","13/07/1992 00:00:00","55.43","True","11564"
"JNJ","160.02","186.01","25/04/2022 00:00:00","13.97","True","686"
"JOB","0.35","164.03","30/12/1997 00:00:00","99.79","True","9568"
"JPC","7.19","15.80","06/01/2004 00:00:00","54.50","True","7370"
"JOE","53.70","84.73","15/07/2005 00:00:00","36.63","True","6814"
"JOF","7.88","18.19","29/09/2005 00:00:00","56.70","True","6738"
"JOUT","43.99","154.09","12/04/2021 00:00:00","71.45","True","1064"
"JPM_C","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JPM_D","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JPM_J","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JPM_K","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JRI","11.58","20.78","10/05/2013 00:00:00","44.27","True","3958"
"JRSH","2.91","10.00","09/05/2018 00:00:00","70.90","True","2133"
"JPM_L","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JQC","5.50","15.25","09/07/2003 00:00:00","63.90","True","7551"
"JSPRW","0.23","0.23","11/03/2024 00:00:00","0.00","True","0"
"JSPR","26.97","164.20","15/10/2021 00:00:00","83.57","True","878"
"JPM_M","188.22","189.53","06/03/2024 00:00:00","0.69","True","5"
"JRS","7.97","30.31","07/02/2007 00:00:00","73.72","True","6242"
"JRVR","9.07","55.22","23/10/2020 00:00:00","83.57","True","1235"
"JPM","186.93","189.53","06/03/2024 00:00:00","1.37","True","5"
"JTAIW","0.05","0.05","08/03/2024 00:00:00","0.00","True","3"
"JTAI","0.90","11.45","02/08/2023 00:00:00","92.14","True","222"
"JTAIZ","0.55","3.14","21/08/2023 00:00:00","82.48","True","203"
"JVSAU","10.24","10.24","11/03/2024 00:00:00","0.00","True","0"
"JWEL","1.71","344.80","31/12/2021 00:00:00","99.50","True","801"
"JXN","58.64","59.00","08/03/2024 00:00:00","0.61","True","3"
"JXN_A","59.00","59.00","08/03/2024 00:00:00","0.00","True","3"
"JWSM","11.01","11.06","08/03/2024 00:00:00","0.44","True","3"
"JYD","0.97","4.15","01/05/2023 00:00:00","76.63","True","315"
"JZ","1.96","56.25","26/08/2022 00:00:00","96.52","True","563"
"JZXN","1.46","335.16","18/05/2021 00:00:00","99.56","True","1028"
"KACL","11.72","11.74","20/02/2024 00:00:00","0.18","True","20"
"JSM","21.50","25.85","07/09/2021 00:00:00","16.83","True","916"
"KACLR","0.10","0.10","08/03/2024 00:00:00","0.00","True","3"
"KACLU","11.65","11.80","19/12/2023 00:00:00","1.27","True","83"
"JYNT","12.61","107.30","03/09/2021 00:00:00","88.25","True","920"
"KA","0.69","2,814.00","10/06/2016 00:00:00","99.98","True","2831"
"KALA","7.70","1,326.50","14/09/2017 00:00:00","99.42","True","2370"
"JXJT","1.35","1,647.00","23/10/2013 00:00:00","99.92","True","3792"
"JVA","1.33","29.35","11/07/2011 00:00:00","95.47","True","4627"
"KALV","14.01","126.56","08/06/2015 00:00:00","88.93","True","3199"
"KARO","25.73","41.17","28/04/2021 00:00:00","37.52","True","1048"
"KAVL","2.15","819.00","09/02/2021 00:00:00","99.74","True","1126"
"KC","3.25","72.06","11/02/2021 00:00:00","95.49","True","1124"
"KALU","73.75","139.54","11/05/2021 00:00:00","47.14","True","1035"
"KAR","15.95","27.55","11/09/2019 00:00:00","42.12","True","1643"
"JWN","16.98","82.32","20/03/2015 00:00:00","79.37","True","3279"
"KCGI","10.81","10.81","05/03/2024 00:00:00","0.00","True","6"
"KD","21.63","40.75","22/10/2021 00:00:00","46.92","True","871"
"KAI","324.44","340.62","15/02/2024 00:00:00","4.75","True","25"
"K","54.15","81.67","19/07/2016 00:00:00","33.70","True","2792"
"KB","53.02","97.50","08/05/2006 00:00:00","45.62","True","6517"
"KE","21.44","31.11","01/09/2023 00:00:00","31.08","True","192"
"KBR","61.32","65.68","03/07/2023 00:00:00","6.64","True","252"
"KEN","25.15","72.23","23/03/2022 00:00:00","65.18","True","719"
"KDP","29.34","123.81","05/07/2018 00:00:00","76.30","True","2076"
"KAMN","45.88","74.66","21/05/2018 00:00:00","38.55","True","2121"
"KBH","68.71","84.40","20/07/2005 00:00:00","18.59","True","6809"
"KELYB","24.51","51.00","27/02/1998 00:00:00","51.94","True","9509"
"KELYA","24.30","38.50","02/04/1998 00:00:00","36.88","True","9475"
"KEX","87.54","123.25","11/09/2014 00:00:00","28.97","True","3469"
"KEY_I","14.92","43.12","14/04/1998 00:00:00","65.40","True","9463"
"KEP","9.20","28.31","10/08/2016 00:00:00","67.52","True","2770"
"KEQU","28.68","36.78","26/06/2018 00:00:00","22.02","True","2085"
"KEY_J","14.92","43.12","14/04/1998 00:00:00","65.40","True","9463"
"KEYS","153.09","207.93","27/12/2021 00:00:00","26.37","True","805"
"KFFB","3.87","15.00","03/08/2009 00:00:00","74.20","True","5334"
"KGS","25.44","26.75","05/03/2024 00:00:00","4.90","True","6"
"KEY_L","14.92","43.12","14/04/1998 00:00:00","65.40","True","9463"
"KEY","14.83","43.12","14/04/1998 00:00:00","65.60","True","9463"
"KEY_K","14.92","43.12","14/04/1998 00:00:00","65.40","True","9463"
"KFS","8.75","94.76","16/10/2006 00:00:00","90.77","True","6356"
"KIDS","28.30","72.93","05/11/2021 00:00:00","61.19","True","857"
"KGEI","3.84","64.30","15/04/2011 00:00:00","94.03","True","4714"
"KHC","35.12","96.65","17/02/2017 00:00:00","63.67","True","2579"
"KFY","64.76","83.23","05/11/2021 00:00:00","22.19","True","857"
"KFRC","72.17","80.75","23/11/2021 00:00:00","10.63","True","839"
"KIND","2.27","13.50","09/11/2021 00:00:00","83.15","True","853"
"KF","24.64","508.00","31/10/2007 00:00:00","95.15","True","5976"
"KITT","0.24","10.61","02/09/2022 00:00:00","97.70","True","556"
"KIO","13.43","19.90","26/07/2013 00:00:00","32.52","True","3881"
"KITTW","0.03","0.03","11/03/2024 00:00:00","0.00","True","0"
"KIM_M","19.49","53.41","21/02/2007 00:00:00","63.51","True","6228"
"KIM_L","19.49","53.41","21/02/2007 00:00:00","63.51","True","6228"
"KGC","5.39","30.75","02/02/1996 00:00:00","82.46","True","10265"
"KLG","14.54","15.12","16/02/2024 00:00:00","3.84","True","24"
"KLTR","1.32","13.61","06/08/2021 00:00:00","90.26","True","948"
"KKRS","20.53","26.78","16/09/2021 00:00:00","23.34","True","907"
"KIM","19.44","53.41","21/02/2007 00:00:00","63.60","True","6228"
"KINS","3.63","21.70","23/01/2018 00:00:00","83.27","True","2239"
"KKR","97.33","98.93","01/03/2024 00:00:00","1.62","True","10"
"KIRK","2.69","33.06","29/04/2021 00:00:00","91.86","True","1047"
"KMPB","22.08","25.37","15/08/2022 00:00:00","12.97","True","574"
"KLXE","7.33","172.45","09/10/2018 00:00:00","95.75","True","1980"
"KIQ","0.11","6.61","08/05/2014 00:00:00","98.28","True","3595"
"KIM_N","19.49","53.41","21/02/2007 00:00:00","63.51","True","6228"
"KMDA","5.77","17.50","05/03/2014 00:00:00","67.03","True","3659"
"KMI","17.87","44.57","23/04/2015 00:00:00","59.91","True","3245"
"KN","16.42","33.54","26/08/2014 00:00:00","51.04","True","3485"
"KNF","76.00","76.62","07/03/2024 00:00:00","0.81","True","4"
"KNDI","2.40","21.60","21/07/2014 00:00:00","88.87","True","3521"
"KLAC","676.12","723.26","07/03/2024 00:00:00","6.52","True","4"
"KLIC","49.88","74.06","07/09/2021 00:00:00","32.65","True","916"
"KNOP","5.25","29.89","23/06/2014 00:00:00","82.44","True","3549"
"KNSA","20.69","30.93","20/09/2018 00:00:00","33.12","True","1999"
"KMX","81.21","154.85","09/11/2021 00:00:00","47.56","True","853"
"KNTE","2.57","45.25","09/12/2020 00:00:00","94.32","True","1188"
"KNSL","525.16","547.98","06/03/2024 00:00:00","4.16","True","5"
"KMB","126.35","158.84","12/08/2020 00:00:00","20.45","True","1307"
"KNTK","35.58","97.00","12/12/2018 00:00:00","63.32","True","1916"
"KMPR","57.97","90.69","03/05/2019 00:00:00","36.08","True","1774"
"KMT","25.33","52.07","31/12/2013 00:00:00","51.35","True","3723"
"KOD","6.12","164.47","19/01/2021 00:00:00","96.28","True","1147"
"KNW","0.75","189.00","02/05/2006 00:00:00","99.60","True","6523"
"KORE","0.72","11.00","12/02/2021 00:00:00","93.50","True","1123"
"KODK","5.14","37.20","08/01/2014 00:00:00","86.19","True","3715"
"KPLTW","0.01","0.01","11/03/2024 00:00:00","0.00","True","0"
"KPLT","15.00","477.25","12/02/2021 00:00:00","96.86","True","1123"
"KOP","52.78","57.07","28/02/2024 00:00:00","7.52","True","12"
"KOS","5.47","19.24","27/05/2011 00:00:00","71.57","True","4672"
"KNX","56.58","63.21","02/02/2023 00:00:00","10.49","True","403"
"KPRX","0.64","12,300.00","24/07/2015 00:00:00","99.99","True","3153"
"KO","59.87","66.21","21/04/2022 00:00:00","9.58","True","690"
"KOF","97.06","178.66","23/04/2013 00:00:00","45.67","True","3975"
"KOPN","2.41","49.12","08/02/2000 00:00:00","95.09","True","8798"
"KPTI","1.53","47.12","13/06/2014 00:00:00","96.75","True","3559"
"KREF","10.06","23.16","16/06/2021 00:00:00","56.56","True","999"
"KRNLW","0.08","0.08","05/03/2024 00:00:00","0.00","True","6"
"KRNL","10.83","11.07","06/03/2024 00:00:00","2.17","True","5"
"KREF_A","10.01","23.16","16/06/2021 00:00:00","56.78","True","999"
"KRNLU","10.90","11.24","15/02/2024 00:00:00","3.02","True","25"
"KRKR","0.36","13.06","08/11/2019 00:00:00","97.24","True","1585"
"KOSS","2.50","64.00","29/01/2021 00:00:00","96.09","True","1137"
"KROS","69.58","82.74","17/12/2020 00:00:00","15.90","True","1180"
"KRON","1.29","38.23","24/11/2020 00:00:00","96.61","True","1203"
"KRT","28.92","30.10","01/03/2024 00:00:00","3.93","True","10"
"KRNT","18.65","176.40","19/11/2021 00:00:00","89.43","True","843"
"KRP","15.69","23.92","10/07/2018 00:00:00","34.41","True","2071"
"KRG","21.29","85.68","01/06/2007 00:00:00","75.15","True","6128"
"KRRO","57.44","2,750.50","19/02/2021 00:00:00","97.91","True","1116"
"KRTX","318.52","320.85","14/02/2024 00:00:00","0.73","True","26"
"KRUS","94.39","108.92","13/07/2023 00:00:00","13.34","True","242"
"KRC","36.26","89.80","13/02/2007 00:00:00","59.62","True","6236"
"KSCP","0.47","21.40","31/01/2022 00:00:00","97.81","True","770"
"KSPI","106.81","109.12","06/03/2024 00:00:00","2.12","True","5"
"KRNY","6.35","16.00","09/12/2016 00:00:00","60.31","True","2649"
"KR","55.69","61.67","08/04/2022 00:00:00","9.70","True","703"
"KRO","10.71","33.92","06/07/2011 00:00:00","68.43","True","4632"
"KRYS","173.15","174.36","06/03/2024 00:00:00","0.69","True","5"
"KTB","61.10","67.26","06/05/2021 00:00:00","9.16","True","1040"
"KRMD","2.21","12.42","27/04/2020 00:00:00","82.21","True","1414"
"KTTA","7.37","112.00","23/11/2021 00:00:00","93.42","True","839"
"KTRA","0.09","5,075.00","14/06/2016 00:00:00","100.00","True","2827"
"KTTAW","0.02","0.02","07/03/2024 00:00:00","0.00","True","4"
"KUKE","2.35","10.15","13/01/2021 00:00:00","76.85","True","1153"
"KT","14.46","74.75","31/12/1999 00:00:00","80.66","True","8837"
"KULR","0.13","4.25","29/10/2018 00:00:00","96.84","True","1960"
"KVACU","10.45","10.48","23/01/2024 00:00:00","0.33","True","48"
"KVAC","10.43","10.44","05/03/2024 00:00:00","0.10","True","6"
"KSS","27.09","82.05","04/09/2018 00:00:00","66.99","True","2015"
"KTN","26.73","34.70","28/07/2016 00:00:00","22.97","True","2783"
"KVYO","25.08","36.30","28/09/2023 00:00:00","30.92","True","165"
"KVUE","20.16","27.50","15/05/2023 00:00:00","26.69","True","301"
"KTH","28.85","36.54","20/10/2016 00:00:00","21.05","True","2699"
"KWESW","0.07","0.07","07/03/2024 00:00:00","0.00","True","4"
"KURA","23.88","41.62","11/12/2020 00:00:00","42.62","True","1186"
"KWE","1.08","134.40","10/09/2021 00:00:00","99.20","True","913"
"KTOS","18.37","1,578.75","06/03/2000 00:00:00","98.84","True","8771"
"KTCC","4.81","17.92","13/07/1995 00:00:00","73.16","True","10469"
"KYCH","10.93","10.96","26/02/2024 00:00:00","0.27","True","14"
"KYCHW","0.04","0.04","07/03/2024 00:00:00","0.00","True","4"
"KXIN","0.23","165.00","19/09/2018 00:00:00","99.86","True","2000"
"KYCHR","0.20","0.20","11/03/2024 00:00:00","0.00","True","0"
"KYTX","28.99","30.10","09/02/2024 00:00:00","3.69","True","31"
"KW","8.24","28.09","03/02/2015 00:00:00","70.65","True","3324"
"KTF","8.99","15.53","23/01/2013 00:00:00","42.11","True","4065"
"KYMR","43.30","87.83","28/12/2020 00:00:00","50.70","True","1169"
"KZR","0.94","32.90","13/12/2018 00:00:00","97.14","True","1915"
"KSM","8.94","16.12","10/07/2012 00:00:00","44.54","True","4262"
"LAC","5.52","11.07","09/10/2023 00:00:00","50.14","True","154"
"LABP","6.43","162.60","01/03/2021 00:00:00","96.05","True","1106"
"LAES","2.08","21.97","24/05/2023 00:00:00","90.53","True","292"
"LAB","2.79","48.89","05/03/2014 00:00:00","94.28","True","3659"
"LAAC","5.07","16.49","29/11/2021 00:00:00","69.28","True","833"
"KVHI","4.69","33.00","25/11/2003 00:00:00","85.79","True","7412"
"KYN","9.41","41.16","19/09/2014 00:00:00","77.15","True","3461"
"LADR","10.96","20.45","17/12/2014 00:00:00","46.41","True","3372"
"KZIA","0.20","205.73","05/12/2003 00:00:00","99.90","True","7402"
"LANDO","20.47","27.70","08/08/2022 00:00:00","26.10","True","581"
"LANDM","24.15","27.18","20/04/2021 00:00:00","11.15","True","1056"
"LANDP","20.05","20.83","20/06/2023 00:00:00","3.74","True","265"
"LAND","13.25","41.71","19/04/2022 00:00:00","68.23","True","692"
"LANV","2.19","10.10","03/05/2021 00:00:00","78.32","True","1043"
"LASE","1.79","6.90","03/02/2023 00:00:00","74.06","True","402"
"L","75.02","75.47","06/03/2024 00:00:00","0.60","True","5"
"LATG","11.19","11.20","26/09/2023 00:00:00","0.09","True","167"
"KWR","198.65","298.34","22/02/2021 00:00:00","33.41","True","1113"
"LASR","12.66","44.92","19/02/2021 00:00:00","71.82","True","1116"
"LAMR","117.47","122.34","30/12/2021 00:00:00","3.98","True","802"
"LAW","6.92","65.88","08/09/2021 00:00:00","89.49","True","915"
"LBBB","4.74","11.25","09/02/2024 00:00:00","57.87","True","31"
"LAD","286.52","414.12","17/03/2021 00:00:00","30.81","True","1090"
"LBBBR","0.23","0.23","07/03/2024 00:00:00","0.00","True","4"
"LBBBW","0.03","0.03","08/03/2024 00:00:00","0.00","True","3"
"LAUR","13.59","21.62","30/01/2020 00:00:00","37.14","True","1502"
"LAZR","2.08","41.80","08/12/2020 00:00:00","95.02","True","1189"
"LAKE","16.83","44.43","09/02/2021 00:00:00","62.12","True","1126"
"LBPH","19.91","26.06","23/01/2024 00:00:00","23.60","True","48"
"LBRDP","23.60","29.23","13/12/2021 00:00:00","19.26","True","819"
